respondent_id,annual_salary_usd,salary_change_yoy_pct,job_satisfaction_score,career_growth_outlook,ai_job_replacement_fear,job_search_status,received_ai_related_promotion,work_life_balance_score,burnout_level
R11085,46000.0,23.2,4,Neutral,Unlikely,Open to offers,No,4,Mild
R11086,151900.0,13.4,5,Positive,Neutral,Not looking,No,5,Moderate
R11087,128500.0,-2.0,4,Positive,Very unlikely,Not looking,Yes,3,Moderate
R11088,110500.0,-8.6,3,Very positive,Somewhat likely,Not looking,No,3,Moderate
R11089,155200.0,2.9,3,Negative,Unlikely,Not looking,No,4,Mild
R11090,313500.0,6.2,3,Positive,Very likely,Actively looking,No,5,Severe
R11091,210200.0,-5.4,5,Neutral,Neutral,Actively looking,No,2,None
R11092,45400.0,-3.9,4,Very positive,Unlikely,Actively looking,No,4,Mild
R11093,191400.0,0.9,4,Neutral,Very unlikely,Recently changed,No,3,None
R11094,115700.0,5.6,3,Neutral,Unlikely,Actively looking,No,5,Mild
R11095,81200.0,11.0,4,Positive,Very unlikely,Actively looking,Yes,5,Mild
R11096,128900.0,3.5,3,Neutral,Very unlikely,Open to offers,Yes,3,Moderate
R11097,97500.0,12.4,5,Neutral,Unlikely,Not looking,Yes,5,None
R11098,43800.0,15.3,3,Positive,Unlikely,Not looking,No,1,None
R11099,74800.0,-1.0,3,Negative,Neutral,Open to offers,No,2,Severe
R11100,79600.0,1.9,4,Positive,Very unlikely,Not looking,Yes,4,Mild
R11101,36100.0,10.4,4,Neutral,Neutral,Recently changed,No,5,None
R11102,130800.0,8.0,4,Positive,Neutral,Not looking,No,2,Moderate
R11103,185200.0,16.6,4,Neutral,Neutral,Open to offers,No,5,Moderate
R11104,64600.0,21.2,4,Positive,Somewhat likely,Not looking,No,5,None
R11105,42200.0,9.9,2,Negative,Neutral,Not looking,Yes,4,Mild
R11106,65600.0,3.9,3,Very negative,Neutral,Open to offers,Yes,4,Moderate
R11107,128400.0,5.1,3,Negative,Unlikely,Not looking,No,5,Moderate
R11108,252000.0,17.8,4,Positive,Neutral,Actively looking,No,5,Mild
R11109,70700.0,10.0,4,Positive,Very unlikely,Open to offers,No,4,Severe
R11110,22800.0,0.2,3,Neutral,Somewhat likely,Actively looking,Yes,4,Mild
R11111,15100.0,10.8,4,Very positive,Neutral,Open to offers,No,5,Moderate
R11112,186300.0,-5.8,3,Negative,Somewhat likely,Open to offers,No,2,Mild
R11113,112200.0,1.2,4,Positive,Unlikely,Not looking,No,5,None
R11114,87800.0,15.2,5,Positive,Unlikely,Not looking,No,2,Moderate
R11115,122200.0,9.7,3,Negative,Somewhat likely,Not looking,Yes,2,Mild
R11116,34100.0,2.1,2,Positive,Somewhat likely,Open to offers,Yes,3,Mild
R11117,162300.0,-8.6,2,Positive,Very unlikely,Open to offers,No,2,Mild
R11118,95000.0,-12.9,2,Very positive,Very unlikely,Not looking,No,4,Mild
R11119,80000.0,16.5,3,Negative,Neutral,Actively looking,No,2,Moderate
R11120,151000.0,2.7,5,Positive,Unlikely,Actively looking,No,1,Moderate
R11121,97300.0,8.8,1,Very positive,Neutral,Actively looking,No,5,Moderate
R11122,141600.0,9.7,5,Neutral,Very unlikely,Not looking,No,5,Mild
R11123,138300.0,18.9,4,Negative,Neutral,Not looking,No,4,None
R11124,158400.0,13.4,4,Very negative,Somewhat likely,Open to offers,No,5,Moderate
R11125,171900.0,7.2,5,Very positive,Unlikely,Not looking,Yes,2,Moderate
R11126,176400.0,13.3,4,Neutral,Neutral,Open to offers,No,3,Moderate
R11127,16300.0,1.8,2,Very negative,Unlikely,Open to offers,No,4,Moderate
R11128,80600.0,9.2,4,Positive,Somewhat likely,Not looking,No,4,Mild
R11129,91200.0,15.5,2,Positive,Neutral,Recently changed,Yes,1,Moderate
R11130,200900.0,12.0,5,Very positive,Very unlikely,Open to offers,No,4,Moderate
R11131,189300.0,1.0,5,Positive,Very unlikely,Open to offers,No,4,Mild
R11132,107000.0,29.3,4,Positive,Very unlikely,Not looking,No,4,Moderate
R11133,189900.0,6.8,4,Positive,Somewhat likely,Actively looking,No,3,Mild
R11134,143900.0,-3.7,3,Neutral,Somewhat likely,Not looking,No,3,Moderate
R11135,47400.0,10.4,2,Negative,Very unlikely,Recently changed,No,4,Mild
R11136,22900.0,-7.7,2,Positive,Unlikely,Not looking,No,3,Mild
R11137,161300.0,3.0,5,Positive,Neutral,Not looking,No,5,Moderate
R11138,41700.0,15.5,5,Positive,Very unlikely,Open to offers,Yes,5,Moderate
R11139,10700.0,-12.3,3,Neutral,Somewhat likely,Actively looking,No,4,Mild
R11140,125700.0,2.3,4,Very positive,Neutral,Not looking,No,4,Moderate
R11141,129700.0,-5.4,4,Negative,Very likely,Recently changed,No,4,Moderate
R11142,270500.0,14.2,3,Negative,Neutral,Not looking,No,1,None
R11143,134300.0,2.7,2,Very negative,Somewhat likely,Actively looking,No,5,Moderate
R11144,76400.0,-2.2,4,Very positive,Somewhat likely,Not looking,No,5,Severe
R11145,60400.0,7.5,4,Positive,Neutral,Not looking,Yes,5,Moderate
R11146,133100.0,4.2,5,Neutral,Neutral,Open to offers,No,5,Severe
R11147,134500.0,18.9,4,Very positive,Unlikely,Open to offers,No,4,Mild
R11148,16000.0,9.5,3,Positive,Very unlikely,Open to offers,No,4,Moderate
R11149,19400.0,11.1,3,Positive,Somewhat likely,Not looking,No,2,Moderate
R11150,147000.0,1.4,5,Positive,Unlikely,Open to offers,No,4,Moderate
R11151,122100.0,-8.5,4,Very positive,Neutral,Actively looking,No,3,Mild
R11152,56300.0,6.4,5,Very negative,Neutral,Not looking,No,4,Severe
R11153,91200.0,22.4,5,Very positive,Unlikely,Not looking,No,4,None
R11154,138000.0,15.5,5,Positive,Somewhat likely,Open to offers,No,3,Mild
R11155,106900.0,1.6,4,Neutral,Very unlikely,Open to offers,No,2,None
R11156,47600.0,5.7,2,Very positive,Very unlikely,Open to offers,Yes,4,None
R11157,105000.0,-1.8,3,Very positive,Unlikely,Not looking,No,3,Moderate
R11158,86000.0,12.5,1,Neutral,Unlikely,Open to offers,No,4,Mild
R11159,88900.0,4.4,4,Negative,Neutral,Not looking,No,5,Mild
R11160,306400.0,6.2,5,Positive,Unlikely,Actively looking,No,3,Mild
R11161,166500.0,-4.4,4,Negative,Unlikely,Actively looking,No,2,Mild
R11162,26700.0,9.7,5,Neutral,Unlikely,Not looking,No,3,Severe
R11163,9800.0,5.2,5,Neutral,Neutral,Not looking,No,4,Moderate
R11164,97300.0,21.0,5,Very positive,Very unlikely,Not looking,No,4,Moderate
R11165,244500.0,5.9,1,Positive,Unlikely,Actively looking,No,5,Severe
R11166,123800.0,10.5,5,Very positive,Unlikely,Not looking,Yes,4,Mild
R11167,113700.0,-19.9,5,Positive,Unlikely,Not looking,No,4,Mild
R11168,48800.0,-3.3,1,Very positive,Neutral,Actively looking,Yes,1,Mild
R11169,114200.0,2.8,4,Very positive,Neutral,Actively looking,No,3,Mild
R11170,169700.0,0.4,3,Very positive,Neutral,Not looking,Yes,5,Mild
R11171,13100.0,2.7,3,Positive,Somewhat likely,Actively looking,No,4,Mild
R11172,52800.0,-1.8,3,Very positive,Very likely,Open to offers,No,3,None
R11173,129700.0,-19.3,2,Neutral,Very unlikely,Open to offers,No,2,Severe
R11174,187200.0,-1.3,5,Positive,Neutral,Recently changed,No,4,Mild
R11175,29800.0,1.4,4,Neutral,Neutral,Not looking,No,4,Mild
R11176,167300.0,7.7,5,Neutral,Very unlikely,Not looking,No,5,None
R11177,115300.0,0.9,4,Very negative,Neutral,Not looking,Yes,3,None
R11178,48400.0,5.7,1,Very positive,Somewhat likely,Not looking,Yes,4,Mild
R11179,46500.0,-6.2,5,Positive,Very likely,Not looking,No,4,Moderate
R11180,95000.0,7.4,4,Neutral,Unlikely,Not looking,No,5,None
R11181,101000.0,13.4,2,Negative,Very unlikely,Not looking,Yes,3,Mild
R11182,47400.0,12.0,1,Very positive,Unlikely,Actively looking,No,4,Mild
R11183,121900.0,7.6,5,Neutral,Neutral,Actively looking,No,3,Mild
R11184,223900.0,-5.0,4,Very negative,Neutral,Not looking,No,5,Moderate
R11185,61000.0,16.1,3,Positive,Unlikely,Open to offers,No,1,Mild
R11186,107300.0,6.1,3,Positive,Unlikely,Not looking,No,5,Mild
R11187,265100.0,13.3,3,Negative,Unlikely,Open to offers,No,3,Mild
R11188,71500.0,-7.0,5,Very positive,Very likely,Recently changed,No,4,Moderate
R11189,5000.0,34.3,4,Negative,Neutral,Recently changed,No,4,None
R11190,120400.0,19.7,4,Neutral,Neutral,Open to offers,No,3,Mild
R11191,165100.0,2.4,5,Negative,Neutral,Open to offers,No,4,None
R11192,238400.0,4.1,5,Very positive,Very likely,Actively looking,Yes,4,Mild
R11193,21400.0,13.2,3,Positive,Neutral,Open to offers,No,4,Severe
R11194,130400.0,8.4,3,Very positive,Somewhat likely,Open to offers,No,4,Severe
R11195,93900.0,8.5,4,Very positive,Neutral,Not looking,No,4,None
R11196,205100.0,4.2,3,Neutral,Neutral,Not looking,No,5,Mild
R11197,73000.0,-2.6,4,Positive,Very likely,Not looking,No,5,None
R11198,107100.0,8.8,2,Neutral,Very unlikely,Not looking,No,1,None
R11199,103200.0,9.6,4,Very positive,Unlikely,Open to offers,No,1,Mild
R11200,229900.0,-3.3,4,Very positive,Neutral,Recently changed,No,3,Moderate
R11201,122200.0,-1.4,5,Neutral,Unlikely,Not looking,No,4,None
R11202,39000.0,1.6,3,Neutral,Neutral,Not looking,No,4,Mild
R11203,147800.0,3.6,4,Very positive,Very unlikely,Not looking,No,3,Moderate
R11204,48500.0,4.6,4,Positive,Unlikely,Open to offers,Yes,4,Mild
R11205,450700.0,11.7,5,Negative,Somewhat likely,Actively looking,No,5,Moderate
R11206,48800.0,9.2,2,Very positive,Unlikely,Not looking,No,3,Mild
R11207,32300.0,25.0,3,Neutral,Unlikely,Actively looking,No,5,Mild
R11208,74200.0,3.0,4,Neutral,Neutral,Recently changed,No,3,Severe
R11209,121000.0,27.2,1,Negative,Somewhat likely,Actively looking,No,4,Mild
R11210,122000.0,11.1,4,Positive,Very unlikely,Not looking,No,3,Severe
R11211,39100.0,2.1,2,Positive,Neutral,Actively looking,No,3,Mild
R11212,97800.0,2.0,3,Neutral,Somewhat likely,Recently changed,No,3,None
R11213,336500.0,-7.2,5,Positive,Unlikely,Open to offers,Yes,5,Mild
R11214,127500.0,12.7,3,Very positive,Very unlikely,Recently changed,Yes,2,Mild
R11215,225300.0,4.5,5,Positive,Unlikely,Not looking,No,1,Moderate
R11216,197700.0,0.2,4,Neutral,Unlikely,Open to offers,No,2,Moderate
R11217,92000.0,18.1,5,Positive,Neutral,Open to offers,No,4,Moderate
R11218,57800.0,7.5,2,Neutral,Somewhat likely,Not looking,Yes,4,None
R11219,41700.0,-0.7,5,Neutral,Very unlikely,Open to offers,Yes,3,Mild
R11220,174200.0,4.5,4,Very negative,Neutral,Open to offers,No,5,Severe
R11221,129100.0,2.0,5,Very positive,Very unlikely,Not looking,No,1,Severe
R11222,32100.0,8.8,4,Neutral,Unlikely,Open to offers,No,5,None
R11223,32400.0,-1.5,3,Neutral,Neutral,Open to offers,No,3,None
R11224,83600.0,-1.4,1,Neutral,Very likely,Not looking,No,1,Mild
R11225,23800.0,-1.2,4,Positive,Neutral,Open to offers,No,1,Severe
R11226,108100.0,15.2,4,Very negative,Somewhat likely,Not looking,No,3,Mild
R11227,42000.0,-0.6,3,Neutral,Very likely,Not looking,No,1,None
R11228,277200.0,12.6,5,Very positive,Unlikely,Not looking,No,3,Moderate
R11229,40100.0,6.3,4,Very negative,Very likely,Not looking,No,5,Mild
R11230,55600.0,4.7,4,Neutral,Very likely,Not looking,No,4,Severe
R11231,189000.0,9.7,3,Very positive,Unlikely,Not looking,No,5,Mild
R11232,163700.0,3.3,4,Neutral,Somewhat likely,Not looking,Yes,3,Severe
R11233,38800.0,-3.5,4,Positive,Neutral,Not looking,No,5,Moderate
R11234,184800.0,13.4,5,Positive,Neutral,Recently changed,Yes,4,None
R11235,36000.0,14.1,4,Very negative,Neutral,Open to offers,No,5,Moderate
R11236,23900.0,13.6,5,Neutral,Neutral,Open to offers,No,5,Mild
R11237,56700.0,9.1,5,Negative,Very unlikely,Open to offers,No,4,Severe
R11238,110900.0,10.8,5,Very negative,Somewhat likely,Not looking,No,1,None
R11239,20600.0,12.9,5,Neutral,Very likely,Open to offers,No,4,None
R11240,167400.0,11.6,2,Very positive,Somewhat likely,Not looking,No,5,Mild
R11241,48200.0,8.6,4,Neutral,Unlikely,Not looking,No,2,Mild
R11242,258400.0,11.8,3,Positive,Somewhat likely,Not looking,No,4,None
R11243,176600.0,22.5,4,Neutral,Neutral,Not looking,No,4,Moderate
R11244,120300.0,5.6,3,Negative,Neutral,Open to offers,No,4,Mild
R11245,170300.0,5.1,1,Positive,Neutral,Open to offers,No,4,Moderate
R11246,131800.0,0.2,2,Very positive,Somewhat likely,Open to offers,No,1,Severe
R11247,217700.0,1.8,4,Positive,Somewhat likely,Not looking,No,3,None
R11248,163000.0,-0.6,5,Neutral,Neutral,Open to offers,No,3,Mild
R11249,135300.0,20.3,2,Neutral,Unlikely,Open to offers,No,4,Mild
R11250,178600.0,8.8,3,Very positive,Neutral,Not looking,No,5,None
R11251,363200.0,12.8,4,Very negative,Very unlikely,Actively looking,No,4,Severe
R11252,25000.0,1.9,5,Positive,Very unlikely,Not looking,Yes,4,Moderate
R11253,36300.0,4.7,3,Negative,Neutral,Not looking,Yes,2,Mild
R11254,285300.0,0.3,1,Very negative,Unlikely,Open to offers,No,3,Moderate
R11255,214700.0,15.4,3,Positive,Very likely,Not looking,No,5,Moderate
R11256,65100.0,7.9,4,Neutral,Neutral,Not looking,No,5,Moderate
R11257,74900.0,-7.8,1,Very positive,Unlikely,Actively looking,No,5,Moderate
R11258,165300.0,12.5,3,Negative,Very unlikely,Open to offers,No,3,Mild
R11259,177100.0,8.5,3,Neutral,Unlikely,Actively looking,Yes,2,Moderate
R11260,165700.0,6.2,5,Neutral,Very unlikely,Actively looking,No,4,Severe
R11261,135800.0,9.8,5,Neutral,Neutral,Recently changed,No,5,None
R11262,18600.0,0.4,3,Neutral,Very likely,Recently changed,No,4,Moderate
R11263,27400.0,30.5,4,Positive,Neutral,Open to offers,Yes,5,Moderate
R11264,145100.0,1.9,3,Neutral,Neutral,Recently changed,Yes,2,Mild
R11265,84400.0,12.7,4,Positive,Somewhat likely,Recently changed,No,5,Moderate
R11266,59700.0,8.2,2,Very negative,Neutral,Open to offers,No,2,Mild
R11267,251300.0,7.4,4,Positive,Neutral,Open to offers,No,3,Moderate
R11268,232100.0,8.9,3,Neutral,Neutral,Open to offers,Yes,2,Mild
R11269,53900.0,11.0,4,Neutral,Unlikely,Recently changed,No,2,Mild
R11270,186000.0,-2.8,5,Negative,Neutral,Recently changed,No,5,None
R11271,59200.0,11.3,4,Positive,Neutral,Not looking,No,4,Mild
R11272,84400.0,1.0,2,Positive,Unlikely,Recently changed,No,2,Mild
R11273,55900.0,9.1,4,Very negative,Neutral,Actively looking,No,4,Moderate
R11274,28000.0,12.5,3,Positive,Somewhat likely,Not looking,No,3,Mild
R11275,83400.0,21.4,4,Neutral,Neutral,Open to offers,No,3,Mild
R11276,149500.0,2.8,4,Neutral,Somewhat likely,Open to offers,No,3,Moderate
R11277,57100.0,-6.4,4,Negative,Unlikely,Not looking,No,5,None
R11278,53400.0,6.2,3,Neutral,Neutral,Recently changed,Yes,4,None
R11279,146400.0,16.1,4,Very positive,Very unlikely,Open to offers,No,5,Moderate
R11280,134200.0,12.8,5,Negative,Neutral,Open to offers,No,1,Mild
R11281,256400.0,-5.2,3,Very negative,Very likely,Not looking,No,4,Mild
R11282,49500.0,-0.5,4,Neutral,Unlikely,Not looking,No,2,None
R11283,189900.0,-2.8,4,Positive,Somewhat likely,Open to offers,No,2,Mild
R11284,193600.0,5.2,5,Neutral,Very likely,Recently changed,No,5,Severe
R11285,225200.0,21.8,3,Very positive,Neutral,Open to offers,No,5,Mild
R11286,64500.0,-3.3,4,Very positive,Somewhat likely,Not looking,No,3,Mild
R11287,27100.0,4.0,5,Positive,Unlikely,Not looking,No,5,Severe
R11288,170900.0,18.0,4,Neutral,Very unlikely,Recently changed,Yes,2,Mild
R11289,42500.0,2.1,3,Negative,Unlikely,Open to offers,No,3,Moderate
R11290,139200.0,9.3,3,Very negative,Somewhat likely,Open to offers,No,3,Mild
R11291,48200.0,-7.4,5,Negative,Neutral,Not looking,No,4,None
R11292,124000.0,3.3,4,Negative,Somewhat likely,Actively looking,No,4,Moderate
R11293,197300.0,6.6,4,Negative,Neutral,Not looking,No,4,Moderate
R11294,314700.0,25.8,4,Neutral,Somewhat likely,Recently changed,No,4,Moderate
R11295,149500.0,8.7,4,Very positive,Neutral,Not looking,No,5,None
R11296,33600.0,-2.0,5,Very positive,Somewhat likely,Open to offers,No,4,Mild
R11297,44900.0,-2.5,5,Positive,Very unlikely,Not looking,No,1,Mild
R11298,18800.0,10.8,5,Positive,Neutral,Not looking,No,5,Moderate
R11299,30600.0,15.4,5,Very negative,Very unlikely,Not looking,No,5,None
R11300,36500.0,7.4,4,Neutral,Unlikely,Open to offers,Yes,4,None
R11301,154600.0,1.2,5,Neutral,Neutral,Not looking,Yes,5,Severe
R11302,132000.0,8.5,2,Very negative,Unlikely,Open to offers,No,3,Mild
R11303,161900.0,5.6,4,Positive,Somewhat likely,Open to offers,No,3,Moderate
R11304,69900.0,3.6,3,Negative,Somewhat likely,Not looking,No,4,Moderate
R11305,71200.0,16.7,2,Positive,Neutral,Open to offers,No,4,Mild
R11306,127700.0,-4.8,4,Negative,Somewhat likely,Recently changed,Yes,3,Mild
R11307,98000.0,-12.7,3,Very positive,Somewhat likely,Open to offers,No,2,Moderate
R11308,81600.0,8.4,5,Very positive,Neutral,Open to offers,No,1,Mild
R11309,139000.0,-1.7,5,Very negative,Unlikely,Open to offers,No,4,None
R11310,113300.0,6.3,4,Positive,Unlikely,Actively looking,No,3,None
R11311,96200.0,14.9,1,Negative,Very unlikely,Not looking,Yes,3,Moderate
R11312,176300.0,-2.2,3,Positive,Neutral,Not looking,No,3,Mild
R11313,42400.0,18.3,3,Very positive,Neutral,Not looking,Yes,3,Mild
R11314,88200.0,2.6,3,Neutral,Very unlikely,Open to offers,No,5,Moderate
R11315,154100.0,15.6,5,Negative,Very likely,Open to offers,Yes,4,Mild
R11316,28700.0,3.8,4,Very positive,Somewhat likely,Not looking,No,1,Moderate
R11317,142600.0,2.4,5,Neutral,Very unlikely,Not looking,Yes,4,Moderate
R11318,202500.0,3.5,5,Very negative,Unlikely,Actively looking,Yes,4,Mild
R11319,139900.0,9.4,5,Positive,Neutral,Not looking,Yes,3,Mild
R11320,153600.0,16.6,2,Positive,Neutral,Open to offers,No,4,Mild
R11321,218100.0,9.2,5,Negative,Neutral,Recently changed,Yes,3,Severe
R11322,171000.0,24.6,2,Positive,Somewhat likely,Actively looking,No,4,Mild
R11323,156900.0,12.9,3,Very positive,Unlikely,Not looking,Yes,3,Moderate
R11324,380300.0,-1.8,5,Neutral,Unlikely,Open to offers,No,4,Moderate
R11325,152100.0,-6.5,3,Positive,Somewhat likely,Open to offers,No,5,None
R11326,210200.0,-0.1,4,Positive,Neutral,Open to offers,No,4,Moderate
R11327,129700.0,-2.5,2,Positive,Neutral,Not looking,No,5,Moderate
R11328,80400.0,7.7,4,Very positive,Very unlikely,Actively looking,No,4,None
R11329,117800.0,4.6,3,Neutral,Neutral,Not looking,No,4,Mild
R11330,199700.0,16.4,3,Very positive,Very unlikely,Open to offers,No,5,Mild
R11331,62600.0,-1.7,4,Positive,Very unlikely,Actively looking,No,4,Moderate
R11332,25500.0,15.1,5,Very positive,Somewhat likely,Not looking,No,1,Moderate
R11333,107300.0,-6.7,4,Positive,Neutral,Not looking,No,3,None
R11334,187100.0,11.7,3,Positive,Unlikely,Not looking,No,4,Mild
R11335,52900.0,6.2,4,Very positive,Neutral,Not looking,No,1,Mild
R11336,44700.0,1.9,4,Positive,Unlikely,Not looking,No,4,Moderate
R11337,117600.0,6.0,1,Negative,Unlikely,Not looking,No,4,Severe
R11338,35100.0,13.0,3,Very negative,Neutral,Not looking,Yes,2,Moderate
R11339,25400.0,10.0,4,Positive,Neutral,Actively looking,No,3,Mild
R11340,87900.0,8.3,3,Neutral,Unlikely,Not looking,No,3,Moderate
R11341,25200.0,6.6,3,Positive,Unlikely,Actively looking,No,4,Mild
R11342,7200.0,8.0,5,Neutral,Unlikely,Not looking,No,3,Moderate
R11343,160100.0,-10.4,2,Neutral,Unlikely,Open to offers,Yes,1,Severe
R11344,28800.0,-5.4,5,Neutral,Neutral,Open to offers,No,5,Mild
R11345,27000.0,12.5,4,Neutral,Very likely,Not looking,No,2,Mild
R11346,129400.0,-4.3,1,Very negative,Very unlikely,Not looking,Yes,4,Moderate
R11347,145900.0,-3.7,3,Neutral,Neutral,Actively looking,No,4,Severe
R11348,319400.0,-6.2,4,Positive,Neutral,Actively looking,No,3,None
R11349,72700.0,10.0,4,Neutral,Neutral,Recently changed,Yes,3,None
R11350,184800.0,-0.2,3,Very positive,Very unlikely,Open to offers,No,4,Mild
R11351,10300.0,3.1,4,Very positive,Neutral,Not looking,No,1,Mild
R11352,34700.0,9.2,3,Neutral,Very unlikely,Open to offers,No,3,Moderate
R11353,245300.0,12.7,5,Positive,Neutral,Not looking,No,4,Moderate
R11354,175900.0,3.3,3,Negative,Neutral,Not looking,No,2,None
R11355,33900.0,-4.9,4,Positive,Neutral,Not looking,No,1,Moderate
R11356,25500.0,-3.1,3,Very positive,Neutral,Open to offers,No,3,Severe
R11357,146400.0,15.3,5,Positive,Neutral,Open to offers,Yes,5,Mild
R11358,45900.0,11.8,3,Neutral,Unlikely,Not looking,No,4,Mild
R11359,34400.0,-7.0,3,Neutral,Unlikely,Open to offers,No,5,Severe
R11360,186600.0,-11.5,4,Positive,Unlikely,Open to offers,Yes,3,Moderate
R11361,68300.0,10.0,4,Positive,Neutral,Recently changed,No,3,Moderate
R11362,53200.0,7.3,2,Negative,Neutral,Actively looking,No,5,Mild
R11363,216700.0,0.5,1,Very negative,Somewhat likely,Open to offers,No,5,Moderate
R11364,44900.0,-3.7,4,Positive,Somewhat likely,Not looking,No,5,Severe
R11365,130400.0,11.9,4,Neutral,Unlikely,Recently changed,No,3,Mild
R11366,108600.0,15.2,4,Positive,Somewhat likely,Actively looking,Yes,5,Mild
R11367,40900.0,10.9,5,Negative,Unlikely,Recently changed,No,5,Mild
R11368,175700.0,10.5,3,Neutral,Unlikely,Open to offers,No,4,Mild
R11369,102600.0,-2.1,4,Positive,Neutral,Not looking,No,4,None
R11370,102300.0,-4.7,4,Very positive,Very unlikely,Open to offers,No,3,None
R11371,26500.0,15.3,4,Neutral,Neutral,Not looking,No,4,None
R11372,71500.0,-10.8,3,Negative,Neutral,Not looking,Yes,3,Mild
R11373,189700.0,-3.4,4,Negative,Unlikely,Open to offers,Yes,1,Mild
R11374,219300.0,9.1,5,Neutral,Somewhat likely,Not looking,Yes,4,Moderate
R11375,60100.0,-20.5,3,Positive,Somewhat likely,Open to offers,No,3,Mild
R11376,137500.0,0.5,3,Very negative,Very likely,Open to offers,Yes,2,Severe
R11377,111500.0,-4.1,3,Positive,Somewhat likely,Actively looking,Yes,5,Mild
R11378,192800.0,8.9,4,Very positive,Very unlikely,Not looking,No,3,None
R11379,125200.0,14.1,4,Positive,Neutral,Open to offers,No,5,Moderate
R11380,54000.0,8.3,3,Negative,Unlikely,Not looking,No,3,Mild
R11381,119700.0,13.9,5,Neutral,Unlikely,Open to offers,No,3,None
R11382,113600.0,-1.7,4,Very positive,Neutral,Not looking,No,3,Mild
R11383,94500.0,19.1,5,Positive,Unlikely,Open to offers,Yes,4,None
R11384,54900.0,2.4,5,Neutral,Neutral,Not looking,No,4,Moderate
R11385,133800.0,6.3,4,Neutral,Neutral,Not looking,No,4,Severe
R11386,86600.0,-0.9,4,Very negative,Neutral,Recently changed,Yes,2,Mild
R11387,51300.0,9.3,3,Very positive,Unlikely,Not looking,No,2,Moderate
R11388,147500.0,14.7,4,Very negative,Neutral,Open to offers,No,4,Severe
